Year,Month,Day,Hour,Minute,GHI
2020,2,14,17,30,440
2020,2,14,18,30,582
2020,2,14,19,30,618
2020,2,14,20,30,651
2020,2,14,21,30,642
2020,2,14,22,30,536
2020,2,14,23,30,380
2020,2,15,0,30,192
2020,2,15,1,30,24
2020,2,15,2,30,0
2020,2,15,3,30,0
2020,2,15,4,30,0
2020,2,15,5,30,0
2020,2,15,6,30,0
2020,2,15,7,30,0
2020,2,15,8,30,0
2020,2,15,9,30,0
2020,2,15,10,30,0
2020,2,15,11,30,0
2020,2,15,12,30,0
2020,2,15,13,30,0
2020,2,15,14,30,0
2020,2,15,15,30,75
2020,2,15,16,30,262
2020,2,15,17,30,345
2020,2,15,18,30,579
2020,2,15,19,30,664
2020,2,15,20,30,682
2020,2,15,21,30,635
2020,2,15,22,30,492
2020,2,15,23,30,313
2020,2,16,0,30,186
2020,2,16,1,30,23
2020,2,16,2,30,0
2020,2,16,3,30,0
2020,2,16,4,30,0
2020,2,16,5,30,0
2020,2,16,6,30,0
2020,2,16,7,30,0
2020,2,16,8,30,0
2020,2,16,9,30,0
2020,2,16,10,30,0
2020,2,16,11,30,0
2020,2,16,12,30,0
2020,2,16,13,30,0
2020,2,16,14,30,0
2020,2,16,15,30,79
2020,2,16,16,30,268
2020,2,16,17,30,448
2020,2,16,18,30,588
2020,2,16,19,30,642
2020,2,16,20,30,676
2020,2,16,21,30,650
2020,2,16,22,30,544
2020,2,16,23,30,376
2020,2,17,0,30,120
2020,2,17,1,30,18
2020,2,17,2,30,0
2020,2,17,3,30,0
2020,2,17,4,30,0
2020,2,17,5,30,0
2020,2,17,6,30,0
2020,2,17,7,30,0
2020,2,17,8,30,0
2020,2,17,9,30,0
2020,2,17,10,30,0
2020,2,17,11,30,0
2020,2,17,12,30,0
2020,2,17,13,30,0
2020,2,17,14,30,0
2020,2,17,15,30,73
2020,2,17,16,30,277
2020,2,17,17,30,464
2020,2,17,18,30,612
2020,2,17,19,30,702
2020,2,17,20,30,725
2020,2,17,21,30,674
2020,2,17,22,30,571
2020,2,17,23,30,410
2020,2,18,0,30,211
2020,2,18,1,30,28
2020,2,18,2,30,0
2020,2,18,3,30,0
2020,2,18,4,30,0
2020,2,18,5,30,0
2020,2,18,6,30,0
2020,2,18,7,30,0
2020,2,18,8,30,0
2020,2,18,9,30,0
2020,2,18,10,30,0
2020,2,18,11,30,0
2020,2,18,12,30,0
2020,2,18,13,30,0
2020,2,18,14,30,0
2020,2,18,15,30,83
2020,2,18,16,30,282
2020,2,18,17,30,466
2020,2,18,18,30,609
2020,2,18,19,30,694
2020,2,18,20,30,717
2020,2,18,21,30,673
2020,2,18,22,30,564
2020,2,18,23,30,404
2020,2,19,0,30,210
2020,2,19,1,30,31
2020,2,19,2,30,0
2020,2,19,3,30,0
2020,2,19,4,30,0
2020,2,19,5,30,0
2020,2,19,6,30,0
2020,2,19,7,30,0
2020,2,19,8,30,0
2020,2,19,9,30,0
2020,2,19,10,30,0
2020,2,19,11,30,0
2020,2,19,12,30,0
2020,2,19,13,30,0
2020,2,19,14,30,0
2020,2,19,15,30,84
2020,2,19,16,30,274
2020,2,19,17,30,462
2020,2,19,18,30,609
2020,2,19,19,30,695
2020,2,19,20,30,715
2020,2,19,21,30,667
2020,2,19,22,30,559
2020,2,19,23,30,399
2020,2,20,0,30,206
2020,2,20,1,30,32
2020,2,20,2,30,0
2020,2,20,3,30,0
2020,2,20,4,30,0
2020,2,20,5,30,0
2020,2,20,6,30,0
2020,2,20,7,30,0
2020,2,20,8,30,0
2020,2,20,9,30,0
2020,2,20,10,30,0
2020,2,20,11,30,0
2020,2,20,12,30,0
2020,2,20,13,30,0
2020,2,20,14,30,0
2020,2,20,15,30,86
2020,2,20,16,30,277
2020,2,20,17,30,458
2020,2,20,18,30,598
2020,2,20,19,30,683
2020,2,20,20,30,698
2020,2,20,21,30,657
2020,2,20,22,30,549
2020,2,20,23,30,392
2020,2,21,0,30,202
2020,2,21,1,30,32
2020,2,21,2,30,0
2020,2,21,3,30,0
2020,2,21,4,30,0
2020,2,21,5,30,0
2020,2,21,6,30,0
2020,2,21,7,30,0
2020,2,21,8,30,0
2020,2,21,9,30,0
2020,2,21,10,30,0
2020,2,21,11,30,0
2020,2,21,12,30,0
2020,2,21,13,30,0
2020,2,21,14,30,0
2020,2,21,15,30,88
2020,2,21,16,30,228
2020,2,21,17,30,446
2020,2,21,18,30,603
2020,2,21,19,30,541
2020,2,21,20,30,463
2020,2,21,21,30,573
2020,2,21,22,30,200
2020,2,21,23,30,197
2020,2,22,0,30,52
2020,2,22,1,30,16
2020,2,22,2,30,0
2020,2,22,3,30,0
2020,2,22,4,30,0
2020,2,22,5,30,0
2020,2,22,6,30,0
2020,2,22,7,30,0
2020,2,22,8,30,0
2020,2,22,9,30,0
2020,2,22,10,30,0
2020,2,22,11,30,0
2020,2,22,12,30,0
2020,2,22,13,30,0
2020,2,22,14,30,0
2020,2,22,15,30,37
2020,2,22,16,30,221
2020,2,22,17,30,387
2020,2,22,18,30,541
2020,2,22,19,30,657
2020,2,22,20,30,700
2020,2,22,21,30,659
2020,2,22,22,30,558
2020,2,22,23,30,403
2020,2,23,0,30,216
2020,2,23,1,30,38
2020,2,23,2,30,0
2020,2,23,3,30,0
2020,2,23,4,30,0
2020,2,23,5,30,0
2020,2,23,6,30,0
2020,2,23,7,30,0
2020,2,23,8,30,0
2020,2,23,9,30,0
2020,2,23,10,30,0
2020,2,23,11,30,0
2020,2,23,12,30,0
2020,2,23,13,30,0
2020,2,23,14,30,0
2020,2,23,15,30,100
2020,2,23,16,30,292
2020,2,23,17,30,475
2020,2,23,18,30,617
2020,2,23,19,30,699
2020,2,23,20,30,718
2020,2,23,21,30,642
2020,2,23,22,30,570
2020,2,23,23,30,414
2020,2,24,0,30,225
2020,2,24,1,30,44
2020,2,24,2,30,0
2020,2,24,3,30,0
2020,2,24,4,30,0
2020,2,24,5,30,0
2020,2,24,6,30,0
2020,2,24,7,30,0
2020,2,24,8,30,0
2020,2,24,9,30,0
2020,2,24,10,30,0
2020,2,24,11,30,0
2020,2,24,12,30,0
2020,2,24,13,30,0
2020,2,24,14,30,0
2020,2,24,15,30,110
2020,2,24,16,30,311
2020,2,24,17,30,498
2020,2,24,18,30,642
2020,2,24,19,30,727
2020,2,24,20,30,748
2020,2,24,21,30,703
2020,2,24,22,30,595
2020,2,24,23,30,434
2020,2,25,0,30,240
2020,2,25,1,30,51
2020,2,25,2,30,0
2020,2,25,3,30,0
2020,2,25,4,30,0
2020,2,25,5,30,0
2020,2,25,6,30,0
2020,2,25,7,30,0
2020,2,25,8,30,0
2020,2,25,9,30,0
2020,2,25,10,30,0
2020,2,25,11,30,0
2020,2,25,12,30,0
2020,2,25,13,30,0
2020,2,25,14,30,0
2020,2,25,15,30,120
2020,2,25,16,30,322
2020,2,25,17,30,506
2020,2,25,18,30,646
2020,2,25,19,30,730
2020,2,25,20,30,750
2020,2,25,21,30,705
2020,2,25,22,30,596
2020,2,25,23,30,434
2020,2,26,0,30,238
2020,2,26,1,30,50
2020,2,26,2,30,0
2020,2,26,3,30,0
2020,2,26,4,30,0
2020,2,26,5,30,0
2020,2,26,6,30,0
2020,2,26,7,30,0
2020,2,26,8,30,0
2020,2,26,9,30,0
2020,2,26,10,30,0
2020,2,26,11,30,0
2020,2,26,12,30,0
2020,2,26,13,30,0
2020,2,26,14,30,0
2020,2,26,15,30,116
2020,2,26,16,30,316
2020,2,26,17,30,501
2020,2,26,18,30,645
2020,2,26,19,30,731
2020,2,26,20,30,753
2020,2,26,21,30,707
2020,2,26,22,30,599
2020,2,26,23,30,438
2020,2,27,0,30,243
2020,2,27,1,30,53
2020,2,27,2,30,0
2020,2,27,3,30,0
2020,2,27,4,30,0
2020,2,27,5,30,0
2020,2,27,6,30,0
2020,2,27,7,30,0
2020,2,27,8,30,0
2020,2,27,9,30,0
2020,2,27,10,30,0
2020,2,27,11,30,0
2020,2,27,12,30,0
2020,2,27,13,30,0
2020,2,27,14,30,0
2020,2,27,15,30,123
2020,2,27,16,30,325
2020,2,27,17,30,510
2020,2,27,18,30,650
2020,2,27,19,30,735
2020,2,27,20,30,736
2020,2,27,21,30,703
2020,2,27,22,30,592
2020,2,27,23,30,434
2020,2,28,0,30,196
2020,2,28,1,30,40
2020,2,28,2,30,0
2020,2,28,3,30,0
2020,2,28,4,30,0
2020,2,28,5,30,0
2020,2,28,6,30,0
2020,2,28,7,30,0
2020,2,28,8,30,0
2020,2,28,9,30,0
2020,2,28,10,30,0
2020,2,28,11,30,0
2020,2,28,12,30,0
2020,2,28,13,30,0
2020,2,28,14,30,0
2020,2,28,15,30,88
2020,2,28,16,30,263
2020,2,28,17,30,440
2020,2,28,18,30,580
2020,2,28,19,30,704
2020,2,28,20,30,706
2020,2,28,21,30,658
2020,2,28,22,30,371
2020,2,28,23,30,314
2020,3,1,0,30,212
2020,3,1,1,30,28
2020,3,1,2,30,0
2020,3,1,3,30,0
2020,3,1,4,30,0
2020,3,1,5,30,0
2020,3,1,6,30,0
2020,3,1,7,30,0
2020,3,1,8,30,0
2020,3,1,9,30,0
2020,3,1,10,30,0
2020,3,1,11,30,0
2020,3,1,12,30,0
2020,3,1,13,30,0
2020,3,1,14,30,2
2020,3,1,15,30,108
2020,3,1,16,30,188
2020,3,1,17,30,301
2020,3,1,18,30,253
2020,3,1,19,30,382
2020,3,1,20,30,492
2020,3,1,21,30,469
2020,3,1,22,30,371
2020,3,1,23,30,348
2020,3,2,0,30,217
2020,3,2,1,30,35
2020,3,2,2,30,0
2020,3,2,3,30,0
2020,3,2,4,30,0
2020,3,2,5,30,0
2020,3,2,6,30,0
2020,3,2,7,30,0
2020,3,2,8,30,0
2020,3,2,9,30,0
2020,3,2,10,30,0
2020,3,2,11,30,0
2020,3,2,12,30,0
2020,3,2,13,30,0
2020,3,2,14,30,3
2020,3,2,15,30,151
2020,3,2,16,30,361
2020,3,2,17,30,546
2020,3,2,18,30,686
2020,3,2,19,30,769
2020,3,2,20,30,786
2020,3,2,21,30,736
2020,3,2,22,30,624
2020,3,2,23,30,462
2020,3,3,0,30,263
2020,3,3,1,30,67
2020,3,3,2,30,0
2020,3,3,3,30,0
2020,3,3,4,30,0
2020,3,3,5,30,0
2020,3,3,6,30,0
2020,3,3,7,30,0
2020,3,3,8,30,0
2020,3,3,9,30,0
2020,3,3,10,30,0
2020,3,3,11,30,0
2020,3,3,12,30,0
2020,3,3,13,30,0
2020,3,3,14,30,3
2020,3,3,15,30,149
2020,3,3,16,30,356
2020,3,3,17,30,542
2020,3,3,18,30,683
2020,3,3,19,30,768
2020,3,3,20,30,788
2020,3,3,21,30,741
2020,3,3,22,30,629
2020,3,3,23,30,465
2020,3,4,0,30,265
2020,3,4,1,30,68
2020,3,4,2,30,0
2020,3,4,3,30,0
2020,3,4,4,30,0
2020,3,4,5,30,0
2020,3,4,6,30,0
2020,3,4,7,30,0
2020,3,4,8,30,0
2020,3,4,9,30,0
2020,3,4,10,30,0
2020,3,4,11,30,0
2020,3,4,12,30,0
2020,3,4,13,30,0
2020,3,4,14,30,4
2020,3,4,15,30,151
2020,3,4,16,30,358
2020,3,4,17,30,544
2020,3,4,18,30,688
2020,3,4,19,30,752
2020,3,4,20,30,790
2020,3,4,21,30,741
2020,3,4,22,30,631
2020,3,4,23,30,468
2020,3,5,0,30,270
2020,3,5,1,30,71
2020,3,5,2,30,0
2020,3,5,3,30,0
2020,3,5,4,30,0
2020,3,5,5,30,0
2020,3,5,6,30,0
2020,3,5,7,30,0
2020,3,5,8,30,0
2020,3,5,9,30,0
2020,3,5,10,30,0
2020,3,5,11,30,0
2020,3,5,12,30,0
2020,3,5,13,30,0
2020,3,5,14,30,5
2020,3,5,15,30,147
2020,3,5,16,30,317
2020,3,5,17,30,532
2020,3,5,18,30,673
2020,3,5,19,30,756
2020,3,5,20,30,771
2020,3,5,21,30,724
2020,3,5,22,30,608
2020,3,5,23,30,452
2020,3,6,0,30,259
2020,3,6,1,30,56
2020,3,6,2,30,0
2020,3,6,3,30,0
2020,3,6,4,30,0
2020,3,6,5,30,0
2020,3,6,6,30,0
2020,3,6,7,30,0
2020,3,6,8,30,0
2020,3,6,9,30,0
2020,3,6,10,30,0
2020,3,6,11,30,0
2020,3,6,12,30,0
2020,3,6,13,30,0
2020,3,6,14,30,4
2020,3,6,15,30,112
2020,3,6,16,30,330
2020,3,6,17,30,539
2020,3,6,18,30,555
2020,3,6,19,30,716
2020,3,6,20,30,742
2020,3,6,21,30,732
2020,3,6,22,30,622
2020,3,6,23,30,456
2020,3,7,0,30,215
2020,3,7,1,30,46
2020,3,7,2,30,0
2020,3,7,3,30,0
2020,3,7,4,30,0
2020,3,7,5,30,0
2020,3,7,6,30,0
2020,3,7,7,30,0
2020,3,7,8,30,0
2020,3,7,9,30,0
2020,3,7,10,30,0
2020,3,7,11,30,0
2020,3,7,12,30,0
2020,3,7,13,30,0
2020,3,7,14,30,3
2020,3,7,15,30,53
2020,3,7,16,30,94
2020,3,7,17,30,190
2020,3,7,18,30,267
2020,3,7,19,30,210
2020,3,7,20,30,240
2020,3,7,21,30,427
2020,3,7,22,30,378
2020,3,7,23,30,313
2020,3,8,0,30,91
2020,3,8,1,30,65
2020,3,8,2,30,0
2020,3,8,3,30,0
2020,3,8,4,30,0
2020,3,8,5,30,0
2020,3,8,6,30,0
2020,3,8,7,30,0
2020,3,8,8,30,0
2020,3,8,9,30,0
2020,3,8,10,30,0
2020,3,8,11,30,0
2020,3,8,12,30,0
2020,3,8,13,30,0
2020,3,8,14,30,8
2020,3,8,15,30,85
2020,3,8,16,30,225
2020,3,8,17,30,282
2020,3,8,18,30,307
2020,3,8,19,30,436
2020,3,8,20,30,530
2020,3,8,21,30,495
2020,3,8,22,30,462
2020,3,8,23,30,296
2020,3,9,0,30,134
2020,3,9,1,30,46
2020,3,9,2,30,0
2020,3,9,3,30,0
2020,3,9,4,30,0
2020,3,9,5,30,0
2020,3,9,6,30,0
2020,3,9,7,30,0
2020,3,9,8,30,0
2020,3,9,9,30,0
2020,3,9,10,30,0
2020,3,9,11,30,0
2020,3,9,12,30,0
2020,3,9,13,30,0
2020,3,9,14,30,7
2020,3,9,15,30,124
2020,3,9,16,30,296
2020,3,9,17,30,501
2020,3,9,18,30,671
2020,3,9,19,30,627
2020,3,9,20,30,609
2020,3,9,21,30,570
2020,3,9,22,30,506
2020,3,9,23,30,427
2020,3,10,0,30,238
2020,3,10,1,30,68
2020,3,10,2,30,0
2020,3,10,3,30,0
2020,3,10,4,30,0
2020,3,10,5,30,0
2020,3,10,6,30,0
2020,3,10,7,30,0
2020,3,10,8,30,0
2020,3,10,9,30,0
2020,3,10,10,30,0
2020,3,10,11,30,0
2020,3,10,12,30,0
2020,3,10,13,30,0
2020,3,10,14,30,6
2020,3,10,15,30,175
2020,3,10,16,30,356
2020,3,10,17,30,474
2020,3,10,18,30,610
2020,3,10,19,30,485
2020,3,10,20,30,456
2020,3,10,21,30,272
2020,3,10,22,30,262
2020,3,10,23,30,321
2020,3,11,0,30,222
2020,3,11,1,30,48
2020,3,11,2,30,0
2020,3,11,3,30,0
2020,3,11,4,30,0
2020,3,11,5,30,0
2020,3,11,6,30,0
2020,3,11,7,30,0
2020,3,11,8,30,0
2020,3,11,9,30,0
2020,3,11,10,30,0
2020,3,11,11,30,0
2020,3,11,12,30,0
2020,3,11,13,30,0
2020,3,11,14,30,7
2020,3,11,15,30,104
2020,3,11,16,30,374
2020,3,11,17,30,558
2020,3,11,18,30,700
2020,3,11,19,30,783
2020,3,11,20,30,802
2020,3,11,21,30,730
2020,3,11,22,30,620
2020,3,11,23,30,481
2020,3,12,0,30,284
2020,3,12,1,30,87
2020,3,12,2,30,0
2020,3,12,3,30,0
2020,3,12,4,30,0
2020,3,12,5,30,0
2020,3,12,6,30,0
2020,3,12,7,30,0
2020,3,12,8,30,0
2020,3,12,9,30,0
2020,3,12,10,30,0
2020,3,12,11,30,0
2020,3,12,12,30,0
2020,3,12,13,30,0
2020,3,12,14,30,18
2020,3,12,15,30,190
2020,3,12,16,30,398
2020,3,12,17,30,584
2020,3,12,18,30,726
2020,3,12,19,30,812
2020,3,12,20,30,832
2020,3,12,21,30,783
2020,3,12,22,30,668
2020,3,12,23,30,502
2020,3,13,0,30,297
2020,3,13,1,30,92
2020,3,13,2,30,0
2020,3,13,3,30,0
2020,3,13,4,30,0
2020,3,13,5,30,0
2020,3,13,6,30,0
2020,3,13,7,30,0
2020,3,13,8,30,0
2020,3,13,9,30,0
2020,3,13,10,30,0
2020,3,13,11,30,0
2020,3,13,12,30,0
2020,3,13,13,30,0
2020,3,13,14,30,19
2020,3,13,15,30,193
2020,3,13,16,30,401
2020,3,13,17,30,588
2020,3,13,18,30,729
2020,3,13,19,30,811
2020,3,13,20,30,826
2020,3,13,21,30,773
2020,3,13,22,30,658
2020,3,13,23,30,492
2020,3,14,0,30,290
2020,3,14,1,30,90
2020,3,14,2,30,0
2020,3,14,3,30,0
2020,3,14,4,30,0
2020,3,14,5,30,0
2020,3,14,6,30,0
2020,3,14,7,30,0
2020,3,14,8,30,0
2020,3,14,9,30,0
2020,3,14,10,30,0
2020,3,14,11,30,0
2020,3,14,12,30,0
2020,3,14,13,30,0
2020,3,14,14,30,22
2020,3,14,15,30,170
2020,3,14,16,30,288
2020,3,14,17,30,302
2020,3,14,18,30,300
2020,3,14,19,30,170
2020,3,14,20,30,145
2020,3,14,21,30,372
2020,3,14,22,30,111
2020,3,14,23,30,61
2020,3,15,0,30,21
2020,3,15,1,30,20
2020,3,15,2,30,0
2020,3,15,3,30,0
2020,3,15,4,30,0
2020,3,15,5,30,0
2020,3,15,6,30,0
2020,3,15,7,30,0
2020,3,15,8,30,0
2020,3,15,9,30,0
2020,3,15,10,30,0
2020,3,15,11,30,0
2020,3,15,12,30,0
2020,3,15,13,30,0
2020,3,15,14,30,5
2020,3,15,15,30,45
2020,3,15,16,30,126
2020,3,15,17,30,184
2020,3,15,18,30,422
2020,3,15,19,30,378
2020,3,15,20,30,317
2020,3,15,21,30,271
2020,3,15,22,30,313
2020,3,15,23,30,300
2020,3,16,0,30,242
2020,3,16,1,30,90
2020,3,16,2,30,0
2020,3,16,3,30,0
2020,3,16,4,30,0
2020,3,16,5,30,0
2020,3,16,6,30,0
2020,3,16,7,30,0
2020,3,16,8,30,0
2020,3,16,9,30,0
2020,3,16,10,30,0
2020,3,16,11,30,0
2020,3,16,12,30,0
2020,3,16,13,30,0
2020,3,16,14,30,13
2020,3,16,15,30,110
2020,3,16,16,30,227
2020,3,16,17,30,125
2020,3,16,18,30,278
2020,3,16,19,30,230
2020,3,16,20,30,315
2020,3,16,21,30,87
2020,3,16,22,30,182
2020,3,16,23,30,122
2020,3,17,0,30,24
2020,3,17,1,30,28
2020,3,17,2,30,0
2020,3,17,3,30,0
2020,3,17,4,30,0
2020,3,17,5,30,0
2020,3,17,6,30,0
2020,3,17,7,30,0
2020,3,17,8,30,0
2020,3,17,9,30,0
2020,3,17,10,30,0
2020,3,17,11,30,0
2020,3,17,12,30,0
2020,3,17,13,30,0
2020,3,17,14,30,34
2020,3,17,15,30,222
2020,3,17,16,30,436
2020,3,17,17,30,618
2020,3,17,18,30,590
2020,3,17,19,30,803
2020,3,17,20,30,362
2020,3,17,21,30,577
2020,3,17,22,30,147
2020,3,17,23,30,214
2020,3,18,0,30,145
2020,3,18,1,30,49
2020,3,18,2,30,0
2020,3,18,3,30,0
2020,3,18,4,30,0
2020,3,18,5,30,0
2020,3,18,6,30,0
2020,3,18,7,30,0
2020,3,18,8,30,0
2020,3,18,9,30,0
2020,3,18,10,30,0
2020,3,18,11,30,0
2020,3,18,12,30,0
2020,3,18,13,30,0
2020,3,18,14,30,28
2020,3,18,15,30,105
2020,3,18,16,30,258
2020,3,18,17,30,327
2020,3,18,18,30,500
2020,3,18,19,30,442
2020,3,18,20,30,237
2020,3,18,21,30,153
2020,3,18,22,30,156
2020,3,18,23,30,51
2020,3,19,0,30,66
2020,3,19,1,30,60
2020,3,19,2,30,0
2020,3,19,3,30,0
2020,3,19,4,30,0
2020,3,19,5,30,0
2020,3,19,6,30,0
2020,3,19,7,30,0
2020,3,19,8,30,0
2020,3,19,9,30,0
2020,3,19,10,30,0
2020,3,19,11,30,0
2020,3,19,12,30,0
2020,3,19,13,30,0
2020,3,19,14,30,34
2020,3,19,15,30,214
2020,3,19,16,30,311
2020,3,19,17,30,384
2020,3,19,18,30,404
2020,3,19,19,30,415
2020,3,19,20,30,486
2020,3,19,21,30,188
2020,3,19,22,30,434
2020,3,19,23,30,298
2020,3,20,0,30,172
2020,3,20,1,30,74
2020,3,20,2,30,0
2020,3,20,3,30,0
2020,3,20,4,30,0
2020,3,20,5,30,0
2020,3,20,6,30,0
2020,3,20,7,30,0
2020,3,20,8,30,0
2020,3,20,9,30,0
2020,3,20,10,30,0
2020,3,20,11,30,0
2020,3,20,12,30,0
2020,3,20,13,30,0
2020,3,20,14,30,41
2020,3,20,15,30,222
2020,3,20,16,30,445
2020,3,20,17,30,469
2020,3,20,18,30,653
2020,3,20,19,30,552
2020,3,20,20,30,803
2020,3,20,21,30,809
2020,3,20,22,30,695
2020,3,20,23,30,528
2020,3,21,0,30,324
2020,3,21,1,30,115
2020,3,21,2,30,0
2020,3,21,3,30,0
2020,3,21,4,30,0
2020,3,21,5,30,0
2020,3,21,6,30,0
2020,3,21,7,30,0
2020,3,21,8,30,0
2020,3,21,9,30,0
2020,3,21,10,30,0
2020,3,21,11,30,0
2020,3,21,12,30,0
2020,3,21,13,30,0
2020,3,21,14,30,14
2020,3,21,15,30,74
2020,3,21,16,30,56
2020,3,21,17,30,349
2020,3,21,18,30,485
2020,3,21,19,30,370
2020,3,21,20,30,354
2020,3,21,21,30,223
2020,3,21,22,30,172
2020,3,21,23,30,370
2020,3,22,0,30,316
2020,3,22,1,30,113
2020,3,22,2,30,0
2020,3,22,3,30,0
2020,3,22,4,30,0
2020,3,22,5,30,0
2020,3,22,6,30,0
2020,3,22,7,30,0
2020,3,22,8,30,0
2020,3,22,9,30,0
2020,3,22,10,30,0
2020,3,22,11,30,0
2020,3,22,12,30,0
2020,3,22,13,30,0
2020,3,22,14,30,20
2020,3,22,15,30,124
2020,3,22,16,30,244
2020,3,22,17,30,549
2020,3,22,18,30,759
2020,3,22,19,30,749
2020,3,22,20,30,690
2020,3,22,21,30,699
2020,3,22,22,30,633
2020,3,22,23,30,475
2020,3,23,0,30,259
2020,3,23,1,30,55
2020,3,23,2,30,0
2020,3,23,3,30,0
2020,3,23,4,30,0
2020,3,23,5,30,0
2020,3,23,6,30,0
2020,3,23,7,30,0
2020,3,23,8,30,0
2020,3,23,9,30,0
2020,3,23,10,30,0
2020,3,23,11,30,0
2020,3,23,12,30,0
2020,3,23,13,30,0
2020,3,23,14,30,50
2020,3,23,15,30,239
2020,3,23,16,30,447
2020,3,23,17,30,495
2020,3,23,18,30,243
2020,3,23,19,30,317
2020,3,23,20,30,53
2020,3,23,21,30,114
2020,3,23,22,30,328
2020,3,23,23,30,298
2020,3,24,0,30,130
2020,3,24,1,30,113
2020,3,24,2,30,0
2020,3,24,3,30,0
2020,3,24,4,30,0
2020,3,24,5,30,0
2020,3,24,6,30,0
2020,3,24,7,30,0
2020,3,24,8,30,0
2020,3,24,9,30,0
2020,3,24,10,30,0
2020,3,24,11,30,0
2020,3,24,12,30,0
2020,3,24,13,30,0
2020,3,24,14,30,33
2020,3,24,15,30,155
2020,3,24,16,30,404
2020,3,24,17,30,648
2020,3,24,18,30,662
2020,3,24,19,30,557
2020,3,24,20,30,383
2020,3,24,21,30,550
2020,3,24,22,30,373
2020,3,24,23,30,164
2020,3,25,0,30,148
2020,3,25,1,30,84
2020,3,25,2,30,0
2020,3,25,3,30,0
2020,3,25,4,30,0
2020,3,25,5,30,0
2020,3,25,6,30,0
2020,3,25,7,30,0
2020,3,25,8,30,0
2020,3,25,9,30,0
2020,3,25,10,30,0
2020,3,25,11,30,0
2020,3,25,12,30,0
2020,3,25,13,30,0
2020,3,25,14,30,13
2020,3,25,15,30,121
2020,3,25,16,30,335
2020,3,25,17,30,328
2020,3,25,18,30,619
2020,3,25,19,30,515
2020,3,25,20,30,284
2020,3,25,21,30,135
2020,3,25,22,30,368
2020,3,25,23,30,290
2020,3,26,0,30,150
2020,3,26,1,30,129
2020,3,26,2,30,2
2020,3,26,3,30,0
2020,3,26,4,30,0
2020,3,26,5,30,0
2020,3,26,6,30,0
2020,3,26,7,30,0
2020,3,26,8,30,0
2020,3,26,9,30,0
2020,3,26,10,30,0
2020,3,26,11,30,0
2020,3,26,12,30,0
2020,3,26,13,30,0
2020,3,26,14,30,64
2020,3,26,15,30,265
2020,3,26,16,30,478
2020,3,26,17,30,625
2020,3,26,18,30,423
2020,3,26,19,30,377
2020,3,26,20,30,384
2020,3,26,21,30,302
2020,3,26,22,30,383
2020,3,26,23,30,262
2020,3,27,0,30,248
2020,3,27,1,30,115
2020,3,27,2,30,2
2020,3,27,3,30,0
2020,3,27,4,30,0
2020,3,27,5,30,0
2020,3,27,6,30,0
2020,3,27,7,30,0
2020,3,27,8,30,0
2020,3,27,9,30,0
2020,3,27,10,30,0
2020,3,27,11,30,0
2020,3,27,12,30,0
2020,3,27,13,30,0
2020,3,27,14,30,67
2020,3,27,15,30,268
2020,3,27,16,30,480
2020,3,27,17,30,663
2020,3,27,18,30,625
2020,3,27,19,30,443
2020,3,27,20,30,351
2020,3,27,21,30,402
2020,3,27,22,30,254
2020,3,27,23,30,65
2020,3,28,0,30,122
2020,3,28,1,30,82
2020,3,28,2,30,1
2020,3,28,3,30,0
2020,3,28,4,30,0
2020,3,28,5,30,0
2020,3,28,6,30,0
2020,3,28,7,30,0
2020,3,28,8,30,0
2020,3,28,9,30,0
2020,3,28,10,30,0
2020,3,28,11,30,0
2020,3,28,12,30,0
2020,3,28,13,30,0
2020,3,28,14,30,17
2020,3,28,15,30,84
2020,3,28,16,30,219
2020,3,28,17,30,422
2020,3,28,18,30,377
2020,3,28,19,30,280
2020,3,28,20,30,333
2020,3,28,21,30,322
2020,3,28,22,30,164
2020,3,28,23,30,254
2020,3,29,0,30,108
2020,3,29,1,30,26
2020,3,29,2,30,0
2020,3,29,3,30,0
2020,3,29,4,30,0
2020,3,29,5,30,0
2020,3,29,6,30,0
2020,3,29,7,30,0
2020,3,29,8,30,0
2020,3,29,9,30,0
2020,3,29,10,30,0
2020,3,29,11,30,0
2020,3,29,12,30,0
2020,3,29,13,30,0
2020,3,29,14,30,67
2020,3,29,15,30,236
2020,3,29,16,30,321
2020,3,29,17,30,275
2020,3,29,18,30,282
2020,3,29,19,30,417
2020,3,29,20,30,251
2020,3,29,21,30,334
2020,3,29,22,30,381
2020,3,29,23,30,307
2020,3,30,0,30,307
2020,3,30,1,30,123
2020,3,30,2,30,2
2020,3,30,3,30,0
2020,3,30,4,30,0
2020,3,30,5,30,0
2020,3,30,6,30,0
2020,3,30,7,30,0
2020,3,30,8,30,0
2020,3,30,9,30,0
2020,3,30,10,30,0
2020,3,30,11,30,0
2020,3,30,12,30,0
2020,3,30,13,30,0
2020,3,30,14,30,79
2020,3,30,15,30,223
2020,3,30,16,30,216
2020,3,30,17,30,556
2020,3,30,18,30,790
2020,3,30,19,30,878
2020,3,30,20,30,501
2020,3,30,21,30,557
2020,3,30,22,30,667
2020,3,30,23,30,341
2020,3,31,0,30,345
2020,3,31,1,30,142
2020,3,31,2,30,3
2020,3,31,3,30,0
2020,3,31,4,30,0
2020,3,31,5,30,0
2020,3,31,6,30,0
2020,3,31,7,30,0
2020,3,31,8,30,0
2020,3,31,9,30,0
2020,3,31,10,30,0
2020,3,31,11,30,0
